date,ice_drink_sales_actual,ice_drink_sales_predicted
2101-09-17,123,136.36292
2043-12-04,52,59.400097
2037-09-10,127,108.20808
2078-10-12,112,113.46339
2114-11-26,55,46.347927
2109-05-21,103,93.43543
2090-12-04,60,54.70894
2084-10-06,103,113.340454
2079-11-28,55,55.699776
2058-07-06,215,215.66019
2089-03-11,123,114.54252
2108-12-20,47,52.78048
2092-09-20,147,135.98964
2093-03-28,111,139.29907
2061-10-12,119,108.933945
2055-03-11,112,112.54194
2055-01-23,43,57.39944
2097-02-18,50,55.875072
2097-06-10,173,177.07202
2027-03-24,97,110.485985
2099-02-27,46,60.418915
2120-03-26,115,109.92147
2030-03-04,114,105.495895
2076-06-19,165,175.75809
2027-01-24,69,66.28307
2029-04-26,113,113.99166
2117-11-06,75,67.352745
2063-05-29,135,104.27011
2034-05-11,88,114.02739
2051-10-22,106,144.04611
2093-09-08,95,110.83323
2121-12-06,68,65.924065
2095-06-24,175,176.13916
2037-11-04,54,47.83572
2093-07-29,167,174.12323
2123-11-22,53,57.315117
2081-05-03,127,137.53154
2036-10-22,120,107.96762
2109-09-27,120,93.46601
2047-10-15,113,90.03719
2027-03-10,92,109.781136
2034-09-09,130,133.75587
2089-11-16,52,55.206257
2083-01-21,36,44.385685
2027-06-23,180,175.11607
2052-01-13,71,66.86641
2084-10-28,155,135.36424
2065-02-16,47,44.23106
2029-02-17,68,69.44454
2097-08-23,149,146.60147
2094-01-11,64,57.21695
2056-03-19,132,140.77019
2055-03-18,100,111.11484
2108-04-08,163,139.0444
2089-06-22,189,177.39088
2042-12-26,57,47.533207
2045-05-17,108,112.82689
2072-11-06,79,67.00089
2066-01-04,54,58.94525
2062-01-04,59,58.188534
2093-11-18,58,54.652973
2113-04-27,114,96.49621
2066-07-17,208,217.82828
2083-06-21,157,176.3
2101-03-12,122,134.45758
2030-06-30,208,207.93102
2071-07-21,168,175.83995
2039-03-06,164,136.49753
2126-03-13,109,112.192
2048-04-01,93,110.43088
2110-08-07,179,171.23567
2099-06-17,171,176.58958
2056-05-31,109,89.75713
2084-11-29,57,55.147263
2048-09-20,132,141.39105
2083-06-29,169,174.056
2117-02-12,57,57.949417
2073-08-03,158,173.89847
2111-02-27,49,58.953144
2074-01-21,64,65.84136
2092-06-08,204,213.58559
2095-03-04,104,111.590706
2113-10-06,94,113.340454
2120-12-13,42,56.89957
2026-04-14,124,110.37534
2055-10-23,124,135.9203
2099-07-05,197,220.1025
2045-12-06,52,56.70064
2030-02-02,63,60.757236
2030-01-14,60,57.62448
2035-08-27,156,170.91914
2078-03-11,131,114.065926
2120-07-05,168,179.93329
2075-09-24,134,108.97096
2031-05-27,100,105.09033
2054-06-02,160,176.32939
2072-11-12,72,68.07775
2114-08-25,203,209.33864
2104-09-06,157,134.49089
2123-01-15,58,58.951626
2099-02-09,56,56.479244
2025-08-25,169,170.68404
2043-08-05,188,172.2892
2080-01-25,53,45.342556
2096-02-17,49,57.979584
2086-02-10,52,70.80505
2106-12-21,44,56.355877
2063-06-17,208,209.88518
2033-05-28,158,142.0254
2107-02-18,60,59.05471
2118-08-08,161,169.81447
2108-11-16,59,49.609676
2093-11-17,70,55.533596
2076-09-16,142,111.209946
2037-11-15,66,69.21744
2122-12-25,58,57.347286
2043-08-25,172,170.61739
2125-07-03,173,178.57828
2100-10-09,141,143.92526
2064-09-19,95,111.4463
2050-08-11,178,170.92824
2057-05-14,135,111.24016
2070-04-04,134,112.7559
2078-09-03,139,135.55719
2097-11-11,65,56.62619
2031-10-09,120,109.958
2085-09-20,111,109.61797
2051-01-04,53,58.55207
2025-08-18,153,173.55196
2060-12-23,55,56.328087
2120-01-17,56,56.17684
2061-01-02,85,68.91629
2044-10-03,126,110.96885
2060-09-22,93,108.655365
2086-02-19,57,57.36457
2094-12-20,47,51.17292
2111-11-26,58,55.62114
2052-05-24,106,118.150856
2074-10-21,128,138.05273
2084-09-05,88,109.01574
2120-07-21,214,217.85623
2091-01-26,51,55.354813
2092-04-21,94,107.520035
2025-06-17,182,173.0785
2039-06-14,162,177.03181
2033-07-04,172,174.20108
2121-01-18,54,65.22342
2108-06-28,198,173.36723
2037-08-10,158,168.70586
2032-05-18,113,110.604706
2047-07-13,212,211.32135
2044-05-20,74,95.44424
2097-03-07,105,112.65608
2097-06-07,180,178.62636
2079-06-15,171,176.17715
2068-11-16,52,57.43624
2055-09-09,107,109.421165
2046-10-17,114,112.58068
2102-02-05,70,64.819435
2052-06-20,167,175.92986
2096-01-06,58,59.44413
2043-03-13,95,112.752594
2061-05-09,81,97.91655
2117-11-03,58,56.760517
2099-11-12,67,55.230766
2091-01-28,52,66.87696
2094-08-25,156,173.29634
2063-04-29,126,141.53244
2062-03-22,132,110.66731
2036-06-21,187,173.66519
2107-11-07,57,57.993084
2030-08-27,150,170.25975
2091-04-24,84,96.760284
2094-09-24,131,111.144554
2111-04-16,139,109.490166
2088-06-07,166,150.41222
2084-10-20,123,114.7487
2046-12-21,63,56.965313
2027-02-08,59,57.375366
2042-02-16,65,67.57525
2054-06-06,233,215.64665
2028-05-18,125,111.2203
2027-04-19,124,109.30339
2050-08-25,181,174.52612
2089-09-24,93,116.55685
2105-04-13,96,113.463135
2061-06-28,169,174.89856
2077-04-17,137,137.79305
2101-03-26,133,134.938
2059-11-20,56,56.081722
2061-06-02,154,175.16098
2066-06-26,232,208.29031
2050-07-30,219,213.40378
2026-01-11,78,67.08161
2024-12-18,53,54.88886
2110-10-08,103,108.29144
2124-12-03,69,62.11856
2042-03-09,154,139.17702
2028-01-23,77,65.92101
2025-03-23,129,142.37132
2061-06-13,187,176.77124
2063-02-17,66,67.96241
2082-05-09,131,138.334
2105-09-02,123,107.594536
2124-04-30,156,142.99992
2028-01-22,57,56.012875
2037-03-29,129,140.38718
2044-05-25,100,107.57148
2123-06-29,137,142.70134
2046-03-06,90,93.37441
2122-06-11,164,173.94708
2092-06-24,159,171.39679
2057-09-28,103,114.39311
2116-04-11,133,136.25873
2086-10-25,119,108.82013
2036-07-28,164,174.00851
2028-11-17,53,56.79081
2030-08-29,184,173.10707
2120-07-06,201,177.65656
2117-03-02,111,110.05849
2118-04-30,135,139.32272
2046-07-17,176,176.59409
2070-02-11,54,57.70437
2098-02-25,59,59.46677
2104-12-09,45,55.79529
2045-06-10,217,209.02907
2125-09-09,157,139.40189
2048-10-22,118,104.33572
2072-07-18,150,149.59921
2092-12-14,68,66.851944
2109-10-05,154,140.34976
2102-01-14,74,66.516396
2079-05-14,114,142.70255
2052-02-27,58,54.50948
2095-04-23,174,136.88084
2049-05-23,132,143.32716
2109-06-26,185,174.27977
2035-12-04,41,56.080933
2123-06-09,141,145.9123
2065-04-23,102,96.95353
2098-12-13,61,58.47972
2125-10-13,111,140.91856
2056-04-07,109,115.262146
2091-05-20,152,142.44821
2096-05-21,126,111.19819
2097-04-26,104,116.82729
2057-09-22,122,140.83786
2025-11-13,63,56.72543
2113-02-23,48,46.440655
2116-09-17,100,110.802536
2039-12-06,49,55.00387
2117-10-13,114,110.474304
2049-01-16,73,66.58024
2085-11-24,62,67.495636
2091-08-22,181,171.17911
2062-05-30,142,107.70479
2114-01-13,57,66.893105
2047-06-06,184,177.06035
2042-01-27,47,54.422146
2122-03-24,122,110.785416
2077-06-21,169,176.8121
2116-09-25,122,110.02172
2113-08-23,162,171.14563
2089-11-13,69,68.66543
2114-03-20,92,109.39036
2070-01-13,54,57.17073
2099-08-18,177,175.16191
2119-04-05,98,112.60547
2100-03-29,111,94.38451
2099-04-30,135,112.11318
2048-08-16,213,209.47517
2076-03-27,108,117.39608
2078-03-04,109,112.95313
2031-08-01,190,174.03333
2058-05-28,90,105.55103
2075-06-26,157,174.90485
2120-04-20,134,139.37819
2044-11-16,52,53.870903
2099-05-12,99,114.079704
2078-09-13,131,110.671844
2049-08-06,154,154.47528
2035-01-23,44,55.205975
2029-03-16,127,114.84824
2063-09-20,139,110.4785
2070-07-22,177,173.15979
2044-10-18,108,111.531166
2044-04-08,91,101.85251
2102-07-24,185,174.58496
2062-02-08,62,57.32959
2064-09-08,95,107.584854
2101-03-17,100,112.23245
2077-08-29,208,209.39111
2081-04-10,105,112.900955
2063-04-13,110,114.36197
2026-10-02,99,112.725334
2054-05-01,139,112.87696
2029-06-14,178,176.06946
2106-08-17,163,170.3587
2097-09-06,95,111.88553
2041-03-22,132,117.96516
2062-07-31,161,174.30525
2077-10-12,102,107.937355
2061-07-29,158,173.52377
2078-03-16,86,109.35633
2045-09-23,146,138.16069
2110-11-08,65,67.01507
2097-11-16,65,70.51084
2119-04-11,109,110.14517
2045-10-13,126,115.72615
2044-07-14,185,178.51057
2032-04-29,111,111.84635
2057-06-11,139,150.33861
2076-12-05,74,66.08244
2117-11-08,66,57.41457
2110-09-05,114,112.68838
2085-06-09,208,212.43596
2123-07-24,205,215.80696
2109-07-10,187,178.74017
2107-03-23,138,110.7998
2045-11-05,70,66.98097
2056-10-20,93,114.16803
2108-11-23,63,55.85409
2087-07-04,164,179.79337
2076-10-11,91,126.616844
2084-01-21,66,58.258686
2025-07-31,197,174.5853
2031-12-21,73,70.786674
2107-01-10,63,57.150593
2100-07-20,185,175.5526
2103-02-19,64,43.98769
2096-10-02,105,113.699005
2118-04-23,117,137.95105
2062-12-18,66,55.925903
2106-11-13,61,67.16574
2061-09-13,126,110.27684
2093-01-22,45,54.890285
2047-11-30,74,68.11421
2050-07-28,180,173.98207
2061-02-21,53,56.89885
2028-02-07,58,58.706493
2066-04-19,122,112.27536
2096-08-10,185,175.21777
2107-07-28,142,148.61308
2123-10-15,81,114.06639
2027-11-10,53,47.095867
2039-09-05,147,106.05937
2024-06-27,184,170.53261
2111-06-17,176,172.05545
2040-07-21,210,217.26952
2125-07-14,227,216.07108
2086-05-28,99,109.645966
2079-12-20,46,55.377598
2052-09-14,149,135.88992
2034-10-11,90,91.21389
2061-07-15,190,176.56326
2096-06-14,165,176.02213
2073-12-01,44,48.809612
2091-05-19,136,141.1373
2069-08-08,170,171.88869
2073-04-10,125,113.20494
2120-02-22,52,55.650196
2086-03-12,117,108.01931
2105-05-16,168,143.664
2027-05-04,114,114.13449
2057-11-19,67,57.464268
2036-12-05,60,57.05963
2081-05-26,82,105.31064
2095-06-13,167,176.49315
2081-01-18,61,67.7635
2066-02-12,42,46.341038
2041-01-10,49,56.571114
2102-11-01,60,56.19918
2046-05-16,85,111.68915
2100-11-11,46,54.515785
2114-01-19,62,57.560123
2081-10-19,157,140.69228
2084-03-23,106,110.192696
2094-11-27,58,66.95358
2065-04-21,114,109.56738
2082-09-27,135,141.41125
2032-07-18,215,213.10962
2096-10-26,129,111.35926
2105-08-30,189,177.51926
2047-02-05,53,57.642902
2080-08-24,216,211.51129
2042-04-07,121,111.4932
2055-06-06,229,215.36075
2105-01-27,50,54.52753
2110-09-11,126,108.686104
2097-04-23,101,109.398895
2024-05-19,155,140.28499
2032-11-20,88,68.255325
2048-07-19,222,212.63808
2078-10-30,143,137.96092
2099-12-24,45,54.63831
2029-09-21,91,111.01742
2026-11-15,52,68.933205
2071-08-26,188,170.14531
2037-09-08,148,109.16741
2105-05-15,101,94.581245
2076-05-17,153,141.59735
2114-05-17,117,113.82711
2050-06-10,190,175.52911
2064-10-07,94,113.469826
2025-01-31,58,55.386703
2062-03-10,114,111.69109
2121-12-29,63,53.600975
2057-05-05,122,120.69619
2027-08-26,162,142.65468
2080-03-13,107,111.23996
2061-11-13,81,67.64916
2101-09-07,131,111.31529
2031-09-18,125,108.856026
2097-11-23,78,69.04393
2047-02-13,49,57.346886
2073-04-30,136,144.32997
2112-08-13,210,214.97514
2087-08-09,219,216.5994
2115-03-11,110,107.9411
2109-10-24,110,111.58783
2036-09-19,141,110.01569
2082-09-29,96,108.94744
2039-06-05,200,213.06741
2084-05-28,135,144.53639
2076-02-26,51,55.78682
2040-12-27,57,54.071827
2061-06-29,186,172.35954
2110-11-13,61,56.92122
2032-05-13,141,112.6274
2032-07-21,134,146.70605
2113-01-16,50,56.946335
2073-01-21,65,64.9234
2083-11-24,48,56.530334
2046-04-15,137,141.53502
2124-04-24,121,109.07475
2091-11-04,74,68.97932
2096-02-10,56,58.415173
2114-01-10,61,56.905567
2055-09-21,130,108.385605
2041-02-27,55,56.79497
2056-12-24,64,62.767498
2049-01-11,48,57.72448
2089-06-08,190,175.72104
2035-07-28,163,179.55031
2056-08-20,213,211.60504
2091-12-16,69,67.39063
2065-01-09,61,59.80954
2086-01-27,65,66.27293
2114-08-13,174,174.12746
2059-02-12,60,57.06236
2026-04-22,103,111.732796
2097-10-14,97,107.911
2079-04-21,113,116.03399
2061-12-25,59,69.479675
2099-10-22,105,111.7768
2115-06-14,186,179.27795
2103-12-09,76,66.82889
2112-09-05,127,106.98203
2111-10-08,107,112.53965
2046-06-16,209,213.24881
2046-08-10,177,176.47925
2103-05-17,140,110.454124
2092-09-29,100,107.381676
2071-11-21,69,70.04055
2091-03-02,135,112.27502
2109-03-11,120,107.51661
2101-05-19,98,112.51808
2101-03-04,88,108.20993
2060-05-23,134,142.39983
2110-05-07,112,114.361565
2122-04-07,96,112.95785
2040-05-15,88,106.26816
2124-01-30,68,65.93969
2030-05-11,141,139.95193
2081-10-07,95,107.76746
2090-08-25,186,174.3205
2103-01-22,69,54.80737
2113-04-29,139,115.28724
2030-02-14,69,58.607204
2117-02-14,62,70.571594
2101-09-01,103,108.74947
2053-03-12,118,110.40602
2118-12-13,55,56.51236
2082-04-26,165,143.09862
2062-12-29,46,56.932484
2122-05-14,134,111.62793
2062-04-04,142,112.892876
2114-11-12,49,58.48243
2078-05-27,126,115.335045
2043-05-21,117,112.798645
2027-05-02,129,138.60677
2087-09-13,158,134.00685
2057-04-26,95,109.773125
2077-10-25,141,107.559
2103-09-02,150,112.863945
2104-03-16,111,140.85301
2073-01-08,78,67.29454
2026-04-08,111,110.96489
2037-11-24,57,54.241467
2120-01-30,55,43.52493
2120-06-30,218,213.06947
2046-06-24,199,214.211
2094-07-02,172,178.49936
2062-01-30,46,53.638504
2090-08-10,166,171.51135
2081-04-07,130,110.44108
2117-03-08,99,108.52765
2025-11-10,73,57.70892
2034-07-14,163,177.78282
2054-07-16,151,173.03645
2026-08-17,167,172.6828
2075-04-02,108,114.541306
2052-07-29,196,173.4724
2025-02-24,51,45.89562
2024-10-29,89,105.64582
2069-02-05,59,56.001152
2121-05-13,124,110.14255
2050-06-30,155,173.56197
2036-02-24,66,72.950294
2094-12-23,57,53.357033
2122-04-24,99,116.26072
2100-09-21,88,108.9809
2055-01-01,71,58.315968
2105-03-27,110,113.19031
2090-12-13,50,48.45628
2052-06-19,170,174.6767
2034-01-12,40,56.010662
2093-06-28,211,213.46361
2101-02-26,70,64.340576
2107-02-10,49,56.365433
2081-09-02,94,110.38929
2059-03-05,137,109.933975
2107-10-31,126,103.31956
2090-05-07,147,139.12373
2070-03-27,94,109.49458
2078-07-29,169,173.50693
2031-04-11,83,112.75729
2036-10-19,161,143.93442
2024-08-04,212,213.80241
2036-04-18,102,113.83716
2061-10-28,90,111.8746
2058-02-21,50,54.916058
2047-08-26,162,138.80164
2063-11-13,62,54.55588
2031-09-13,135,138.35315
2067-12-08,60,55.892433
2098-04-23,127,111.826416
2085-05-24,121,109.133026
2079-11-04,64,67.56642
2108-07-12,161,173.41296
2031-12-30,65,54.909046
2101-11-11,49,55.693367
2041-07-10,161,179.4282
2090-08-31,191,169.27313
2102-05-12,141,114.12482
2045-01-10,46,58.099167
2107-05-17,100,110.54314
2088-04-25,121,141.6619
2071-02-02,51,58.881847
2074-06-26,185,170.577
2096-11-03,80,67.90792
2075-04-01,131,112.82466
2040-03-07,111,109.04363
2113-07-21,176,176.6931
2053-08-09,224,210.79349
2103-10-25,93,107.128845
2100-01-25,62,52.906986
2049-12-17,40,58.060387
2084-06-01,159,174.97131
2104-02-24,75,66.46436
2074-08-27,168,167.91612
2096-07-26,166,171.29985
2106-08-11,174,172.30682
2035-03-30,88,97.19892
2084-11-12,59,62.27805
2079-09-23,151,138.4111
2045-09-18,120,109.27494
2025-07-04,176,180.37195
2043-04-22,135,111.79583
2111-06-21,191,217.23648
2087-01-17,60,57.03964
2042-12-02,48,57.173443
2124-06-21,155,175.49406
2104-02-28,56,54.957832
2099-05-11,91,97.738205
2074-06-15,196,176.20494
2026-02-07,73,70.73238
2079-03-02,135,111.266106
2036-08-10,193,220.43564
2059-05-13,88,113.03162
2082-08-14,158,175.33842
2080-11-27,59,55.667255
2042-04-02,102,113.87464
2096-08-31,190,170.9859
2122-12-19,50,57.984814
2048-12-07,40,51.77306
2079-12-13,43,48.92725
2088-05-31,98,105.07282
2114-04-29,142,142.45096
2047-09-17,99,111.29585
2122-08-02,225,218.35435
2046-03-11,126,131.09395
2045-04-06,106,110.62652
2106-02-21,69,70.41621
2055-11-10,60,55.878635
2067-11-30,49,54.98887
2111-01-30,51,54.438873
2063-05-23,85,93.612564
2113-11-20,47,57.669205
2121-06-26,184,173.6802
2044-10-24,131,107.38228
2084-03-05,151,136.71344
2099-02-19,47,55.97901
2113-04-24,116,107.99936
2054-05-03,133,141.42361
2052-12-01,74,69.27301
2107-05-31,122,109.51942
2040-06-16,209,208.74162
2043-06-24,159,174.02106
2038-12-12,55,67.111694
2026-08-10,160,175.52414
2025-07-19,189,213.54626
2114-01-29,64,54.29714
2061-08-02,185,179.74678
2040-10-18,124,112.376175
2088-10-08,131,111.350624
2051-11-12,56,69.58452
2117-05-04,101,114.11933
2099-01-13,49,56.598705
2104-03-09,118,132.36465
2072-10-23,124,145.78181
2053-07-13,220,212.77559
2097-02-26,64,55.697548
2102-05-28,150,141.62929
2104-02-14,63,56.718052
2103-04-16,76,98.0142
2107-04-27,82,112.1822
2053-10-09,136,110.412766
2027-05-10,114,112.662766
2074-10-06,135,113.13756
2064-10-10,104,116.08799
2054-02-13,51,48.520054
2030-03-10,121,140.41681
2099-05-10,155,138.66013
2088-08-30,184,170.54584
2095-08-06,211,212.30539
2100-03-23,119,111.09554
2115-01-07,59,58.3526
2086-06-20,180,174.00807
2026-01-20,59,45.74847
2102-08-02,161,178.24004
2031-10-03,99,93.92285
2081-03-29,150,140.80128
2110-09-01,98,109.210526
2087-12-12,62,58.094337
2031-04-04,103,114.89146
2053-05-16,85,116.28872
2092-12-21,65,68.57702
2028-12-29,58,56.40689
2122-01-13,54,56.882515
2114-02-23,47,56.60154
2109-11-29,34,47.447598
2119-06-30,170,172.00887
2055-11-30,54,55.563347
2107-12-10,56,68.39031
2083-10-05,87,108.682
2074-07-29,227,215.98595
2123-01-03,55,67.51338
2118-07-18,172,172.44551
2069-11-06,45,57.81083
2102-06-26,193,176.15688
2052-08-03,202,213.87183
2126-03-11,96,107.45342
2032-06-26,206,214.9472
2034-03-28,93,112.42233
2123-06-25,166,175.66266
2105-12-17,60,53.273426
2055-08-26,167,170.85709
2105-09-12,126,134.47423
2034-11-23,49,56.64804
2101-05-27,106,112.5136
2046-03-30,130,112.02666
2115-12-02,55,55.643337
2104-09-21,160,139.78928
2050-05-02,105,113.21728
2073-11-02,56,55.15157
2066-01-14,64,57.399525
2104-08-29,180,172.3498
2065-10-26,131,103.14956
2116-10-09,125,112.13543
2105-04-14,133,109.33863
2099-11-26,48,56.305927
2066-09-22,85,91.716576
2107-07-12,157,177.46922
2080-06-14,163,175.73518
2083-03-02,106,108.61551
2046-02-06,65,58.381145
2063-07-16,170,172.29057
2090-03-21,104,111.49466
2125-07-13,161,177.4548
2095-08-19,168,174.68286
2108-06-12,170,175.97682
2071-04-17,138,113.209045
2096-10-11,118,108.82081
2094-09-05,121,143.67493
2072-05-23,118,109.80647
2116-11-17,57,56.478836
2110-12-06,59,68.233284
2084-06-12,164,177.60484
2092-11-10,71,57.10117
2041-07-11,185,179.13771
2027-06-06,214,215.73944
2090-01-26,68,53.618454
2049-07-14,168,177.74245
2069-09-19,110,108.81685
2076-01-06,62,58.406322
2037-04-04,152,133.33183
2107-05-01,132,138.67119
2044-10-05,115,113.16785
2033-02-16,61,56.00814
2084-12-15,60,57.42501
2112-12-05,56,55.177895
2074-03-29,119,108.616844
2083-06-08,181,174.17885
2062-11-18,59,68.61296
2111-07-28,180,172.03946
2035-07-16,190,176.32475
2089-03-07,123,106.04378
2118-08-23,192,170.3535
2114-06-13,171,175.90045
2026-12-02,55,56.059418
2101-06-06,175,176.31508
2041-05-28,113,109.97769
2085-02-20,71,56.4113
2050-11-24,52,46.65868
2103-03-01,134,114.71892
2040-03-19,97,107.952995
2124-09-09,104,136.60196
2065-11-26,57,55.467773
2058-09-11,111,110.733116
2032-08-10,181,173.65956
2076-03-20,99,114.19045
2106-08-19,194,173.23251
2098-02-16,66,68.5952
2040-10-25,106,108.6705
2117-11-15,53,56.570675
2117-10-09,113,140.81432
2124-09-13,111,90.65946
2083-03-15,101,108.60292
2060-05-22,125,146.63396
2080-09-17,98,109.29942
2033-09-01,141,108.678734
2053-08-24,189,213.13464
2093-05-17,138,142.71025
2089-06-04,220,213.31432
2066-03-23,87,110.01473
2082-07-28,159,173.92775
2084-12-18,46,56.474186
2084-05-05,99,113.64215
2071-06-05,177,178.98033
2085-03-15,113,109.81473
2090-11-13,62,54.585934
2073-08-02,173,174.20996
2058-06-20,172,174.87807
2110-08-21,195,171.47461
2123-02-27,56,56.607376
2043-04-26,106,142.6476
2079-05-15,139,110.859566
2026-05-26,108,112.17604
2113-02-20,49,56.084297
2041-07-07,230,217.60217
2029-06-13,181,173.86504
2061-12-28,56,55.34604
2086-10-30,130,108.50623
2126-03-27,117,111.70394
2028-03-08,128,109.67851
2056-09-12,95,107.6144
2054-11-16,54,51.364986
2093-08-08,199,210.48494
2080-07-25,183,171.01866
2038-07-18,225,213.32831
2085-09-19,86,92.715096
2078-05-03,113,107.19573
2033-03-22,109,109.27172
2074-10-02,101,91.83297
2099-07-06,159,173.94525
2100-11-30,60,55.32495
2093-11-15,52,64.81755
2029-05-24,91,92.861534
2088-05-07,113,115.443825
2077-04-30,127,110.831764
2047-06-05,171,177.2969
2033-11-02,56,56.56229
2089-05-27,96,112.70754
2065-03-09,116,108.99353
2084-07-27,182,173.9844
2119-10-12,119,112.72532
2046-03-20,126,109.86768
2045-05-21,162,144.00021
2102-05-21,157,138.77
2049-04-24,149,139.03285
2036-10-01,135,108.8758
2034-10-03,111,113.55462
2053-11-17,49,56.447704
2057-10-21,135,148.5561
2104-04-05,147,136.62274
2044-03-25,131,117.179695
2103-11-18,67,68.49827
2100-09-27,92,105.97556
2119-01-08,58,66.453445
2121-06-07,210,210.9587
2107-12-14,56,56.398388
2113-07-26,170,172.69147
2034-04-06,101,112.552635
2107-04-29,110,116.254166
2067-02-20,81,67.02056
2118-05-05,98,95.017914
2051-09-18,102,107.11851
2035-06-25,188,176.29047
2047-10-28,133,106.14381
2034-05-17,139,109.75985
2028-09-13,101,95.82559
2032-02-10,45,55.592426
2043-02-14,60,68.48208
2026-09-03,98,109.77163
2036-01-26,75,65.63148
2092-10-02,94,112.67456
2060-03-06,126,137.35783
2074-05-11,109,117.33239
2041-06-07,155,174.63687
2040-08-10,162,177.10396
2037-07-07,162,176.65714
2104-06-18,183,174.68533
2059-10-18,129,144.37155
2046-08-27,188,170.87181
2115-06-26,178,175.6584
2075-06-27,174,169.7801
2102-07-23,205,212.93092
2077-04-20,97,110.82373
2079-03-07,133,108.49093
2106-09-07,97,111.503815
2071-03-02,99,109.52566
2107-07-30,190,180.2318
2124-09-24,119,112.500656
2081-01-22,47,56.23088
2089-03-10,90,109.66205
2067-02-22,58,57.4269
2093-03-01,120,128.41322
2075-02-25,49,56.72692
2038-06-17,183,175.69138
2115-04-07,120,138.01524
2094-03-04,88,111.52108
2120-10-06,134,142.45718
2026-06-26,157,175.87216
2113-08-13,231,215.21048
2052-07-21,198,216.93918
2078-09-28,91,107.198006
2040-10-22,111,107.55343
2074-03-11,145,114.572556
2056-09-21,90,108.99108
2061-02-22,56,56.222027
2077-09-19,134,141.75871
2111-09-27,163,142.94887
2122-08-14,159,174.59364
2077-12-11,68,69.77082
2076-03-14,146,134.4261
2048-08-12,154,177.20793
2045-04-05,131,109.80382
2117-07-08,169,177.26881
2114-10-31,115,105.46135
2107-03-22,98,94.60695
2083-10-09,129,140.0096
2101-03-09,102,111.71824
2090-09-30,119,133.55978
2113-08-11,149,149.34782
2086-03-14,105,109.30823
2121-05-09,132,116.314026
2118-02-25,44,49.142353
2110-04-25,94,113.71278
2110-06-30,186,175.24065
2076-11-03,58,56.93248
2062-05-09,113,114.03629
2110-07-28,160,173.78615
2054-02-02,59,58.508232
2079-03-01,82,95.59216
2063-09-15,130,136.44812
2068-10-20,161,143.8446
2070-11-16,53,69.74948
2097-01-13,78,67.71255
2107-07-17,225,219.2063
2112-06-19,219,209.12352
2056-02-03,43,60.60234
2074-04-04,122,110.444016
2060-04-13,101,110.02543
2052-05-15,127,110.44552
2036-05-02,129,113.004616
2103-12-06,55,47.801617
2034-08-28,179,167.81644
2087-08-23,206,212.48091
2109-06-27,158,172.57301
2070-01-04,69,69.004684
2125-04-21,121,135.306
2033-10-19,98,105.91751
2062-05-02,101,114.204834
2093-06-06,200,211.13144
2093-12-04,58,58.191887
2077-06-04,163,176.97345
2026-05-11,137,112.4596
2054-11-06,41,46.42309
2078-09-17,110,138.26566
2064-02-01,51,63.346706
2051-08-10,180,171.47232
2115-07-14,185,182.41704
2110-11-04,48,58.08214
2082-06-09,157,177.12761
2026-01-13,48,57.246597
2032-09-12,102,115.35155
2120-01-13,86,67.87132
2068-07-03,188,177.1278
2056-05-25,107,112.90767
2025-10-27,113,105.12579
2077-02-12,53,58.125008
2085-02-02,51,62.192135
2035-10-10,114,112.88051
2126-02-15,48,57.453728
2121-04-29,113,111.1024
2028-12-14,54,55.352585
2043-08-31,194,166.06743
2042-08-30,198,211.80748
2104-09-15,114,108.02688
2043-03-02,132,108.089516
2081-05-06,87,113.814026
2057-06-13,175,178.61302
2051-11-10,45,46.216953
2048-10-17,148,146.47147
2105-12-02,56,57.490482
2042-09-25,84,94.53283
2124-01-27,61,53.301445
2032-12-07,60,55.80381
2073-11-04,66,67.13089
2086-02-12,46,57.830242
2037-12-15,44,54.070362
2108-03-03,161,132.08813
2049-12-03,46,59.500023
2083-11-18,57,54.883827
2048-11-25,52,56.032528
2079-09-03,151,143.64249
2080-02-18,79,65.46762
2098-11-22,59,67.72163
2084-12-19,50,56.90819
2120-04-03,125,110.72468
2070-07-26,209,210.04749
2056-10-25,116,110.51682
2064-11-11,62,56.14477
2109-01-31,46,52.503616
2027-08-08,199,213.55649
2125-01-16,60,57.575397
2030-07-08,167,176.80122
2110-08-22,189,174.42545
2045-06-20,177,175.03302
2059-12-22,59,56.74445
2053-10-24,96,115.04782
2123-08-15,167,181.02682
2103-09-18,126,108.75201
2075-08-11,208,217.63327
2100-06-04,169,177.34323
2097-07-09,173,174.1634
2098-07-26,226,215.22252
2081-07-30,198,174.50493
2114-05-14,121,108.05046
2126-01-13,56,58.106773
2095-11-24,66,52.875687
2051-03-17,103,112.08595
2107-09-13,131,110.40651
2077-11-23,46,57.209908
2118-09-18,143,142.83981
2056-08-29,154,170.87228
2090-05-26,117,116.39361
2114-12-30,72,68.14596
2025-12-18,47,56.29771
2094-07-01,162,179.95023
2076-12-31,60,54.647377
2032-01-21,46,55.303642
2081-12-23,59,53.630245
2080-10-05,130,142.76376
2081-05-17,140,140.40172
2031-10-24,101,114.97333
2037-03-16,107,108.24357
2103-01-04,68,57.47047
2114-01-18,57,56.38806
2118-09-07,92,109.70596
2025-12-12,62,57.49941
2058-02-14,43,57.52735
2062-05-03,84,115.046
2122-07-24,155,177.95741
2047-05-25,138,142.054
2039-04-02,161,136.09325
2061-04-26,107,108.297424
2045-02-23,60,55.978092
